pmid,doi,annee,modele,theme,themes_secondaires,journal,titre,url,fichier
36717966,10.1111/ajo.13647,2023,epidemiologie,neurodeveloppement,,The Australian & New Zealand journal of obstetrics & gynaecology,My Baby's Movements: An assessment of the effectiveness of the My Baby's Movements phone program in reducing late-gestation stillbirth rates.,https://pubmed.ncbi.nlm.nih.gov/36717966/,epidemiologie/neurodeveloppement/2023_36717966_my-baby-s-movements-an-assessment-of-the-effective.md
37087382,10.1016/j.anpede.2022.12.004,2023,epidemiologie,neurodeveloppement,eeg_sommeil,Anales de pediatria,"Mobile phone use, sleep disorders and obesity in a social exclusion zone.",https://pubmed.ncbi.nlm.nih.gov/37087382/,epidemiologie/neurodeveloppement/2023_37087382_mobile-phone-use-sleep-disorders-and-obesity-in-a.md
37127572,10.1186/s12888-023-04786-w,2023,epidemiologie,neurodeveloppement,neuro_comportement_cognition,BMC psychiatry,Association of parent-child relationship quality and problematic mobile phone use with non-suicidal self-injury among adolescents.,https://pubmed.ncbi.nlm.nih.gov/37127572/,epidemiologie/neurodeveloppement/2023_37127572_association-of-parent-child-relationship-quality-a.md
37355930,10.3233/WOR-220661,2023,epidemiologie,neurodeveloppement,,"Work (Reading, Mass.)",Relationship between musculoskeletal discomfort and cell phone use among young adults: A cross-sectional survey.,https://pubmed.ncbi.nlm.nih.gov/37355930/,epidemiologie/neurodeveloppement/2023_37355930_relationship-between-musculoskeletal-discomfort-an.md
37531173,10.2196/46893,2023,epidemiologie,neurodeveloppement,,JMIR human factors,Evaluating the Usefulness and Ease of Use of a Next-Generation-Connected Drug Delivery Device for Growth Hormone Therapy: Qualitative Study of Health Care Professionals' Perceptions.,https://pubmed.ncbi.nlm.nih.gov/37531173/,epidemiologie/neurodeveloppement/2023_37531173_evaluating-the-usefulness-and-ease-of-use-of-a-nex.md
38006288,10.1080/00140139.2023.2288808,2023,epidemiologie,neurodeveloppement,eeg_sommeil,Ergonomics,"Decisional style, sleepiness, and online responsiveness.",https://pubmed.ncbi.nlm.nih.gov/38006288/,epidemiologie/neurodeveloppement/2023_38006288_decisional-style-sleepiness-and-online-responsiven.md
35764947,10.1186/s12884-022-04748-2,2022,epidemiologie,neurodeveloppement,,BMC pregnancy and childbirth,Attitudes toward medicalization in childbirth and their relationship with locus of control and coping in a Spanish population.,https://pubmed.ncbi.nlm.nih.gov/35764947/,epidemiologie/neurodeveloppement/2022_35764947_attitudes-toward-medicalization-in-childbirth-and.md
36056573,10.1111/cdev.13851,2022,epidemiologie,neurodeveloppement,eeg_sommeil,Child development,Are mobile phone ownership and age of acquisition associated with child adjustment? A 5-year prospective study among low-income Latinx children.,https://pubmed.ncbi.nlm.nih.gov/36056573/,epidemiologie/neurodeveloppement/2022_36056573_are-mobile-phone-ownership-and-age-of-acquisition.md
36315219,10.2196/40704,2022,epidemiologie,neurodeveloppement,,JMIR pediatrics and parenting,Youth Perspectives on the Recommended Age of Mobile Phone Adoption: Survey Study.,https://pubmed.ncbi.nlm.nih.gov/36315219/,epidemiologie/neurodeveloppement/2022_36315219_youth-perspectives-on-the-recommended-age-of-mobil.md
33807794,10.3390/ijerph18052612,2021,epidemiologie,neurodeveloppement,eeg_sommeil,International journal of environmental research and public health,Adaptation and Psychometric Analysis of the Test of Mobile Phone Dependence-Brief Version in Italian Adolescents.,https://pubmed.ncbi.nlm.nih.gov/33807794/,epidemiologie/neurodeveloppement/2021_33807794_adaptation-and-psychometric-analysis-of-the-test-o.md
34098430,10.1016/j.addbeh.2021.106993,2021,epidemiologie,neurodeveloppement,neuro_comportement_cognition,Addictive behaviors,Academic procrastination precedes problematic mobile phone use in Chinese adolescents: A longitudinal mediation model of distraction cognitions.,https://pubmed.ncbi.nlm.nih.gov/34098430/,epidemiologie/neurodeveloppement/2021_34098430_academic-procrastination-precedes-problematic-mobi.md
34757029,10.1016/j.envres.2021.112291,2021,epidemiologie,neurodeveloppement,eeg_sommeil,Environmental research,"Estimated all-day and evening whole-brain radiofrequency electromagnetic fields doses, and sleep in preadolescents.",https://pubmed.ncbi.nlm.nih.gov/34757029/,epidemiologie/neurodeveloppement/2021_34757029_estimated-all-day-and-evening-whole-brain-radiofre.md
34974237,10.1016/j.envint.2021.107069,2021,epidemiologie,neurodeveloppement,cancer,Environment international,Wireless phone use in childhood and adolescence and neuroepithelial brain tumours: Results from the international MOBI-Kids study.,https://pubmed.ncbi.nlm.nih.gov/34974237/,epidemiologie/neurodeveloppement/2021_34974237_wireless-phone-use-in-childhood-and-adolescence-an.md
32191529,10.1089/cyber.2019.0591,2020,epidemiologie,neurodeveloppement,neuro_comportement_cognition;eeg_sommeil,"Cyberpsychology, behavior and social networking",Prolonged Mobile Phone Use Is Associated with Poor Academic Performance in Adolescents.,https://pubmed.ncbi.nlm.nih.gov/32191529/,epidemiologie/neurodeveloppement/2020_32191529_prolonged-mobile-phone-use-is-associated-with-poor.md
32554140,10.1016/j.envint.2020.105808,2020,epidemiologie,neurodeveloppement,,Environment international,Estimated whole-brain and lobe-specific radiofrequency electromagnetic fields doses and brain volumes in preadolescents.,https://pubmed.ncbi.nlm.nih.gov/32554140/,epidemiologie/neurodeveloppement/2020_32554140_estimated-whole-brain-and-lobe-specific-radiofrequ.md
32623065,10.1016/j.jogoh.2020.101852,2020,epidemiologie,neurodeveloppement,,Journal of gynecology obstetrics and human reproduction,Mobile phone use during pregnancy: Which association with fetal growth?,https://pubmed.ncbi.nlm.nih.gov/32623065/,epidemiologie/neurodeveloppement/2020_32623065_mobile-phone-use-during-pregnancy-which-associatio.md
33092329,10.23736/S0022-4707.20.11356-2,2020,epidemiologie,neurodeveloppement,neuro_comportement_cognition,The Journal of sports medicine and physical fitness,Cell phone use is associated with alcohol and tobacco consumption in insufficiently active adolescents.,https://pubmed.ncbi.nlm.nih.gov/33092329/,epidemiologie/neurodeveloppement/2020_33092329_cell-phone-use-is-associated-with-alcohol-and-toba.md
33149872,10.1155/2020/9465019,2020,epidemiologie,neurodeveloppement,neuro_comportement_cognition,Journal of healthcare engineering,Determinants of Maternal Behavior of Mobile Phone Use during Pregnancy.,https://pubmed.ncbi.nlm.nih.gov/33149872/,epidemiologie/neurodeveloppement/2020_33149872_determinants-of-maternal-behavior-of-mobile-phone.md
33245886,10.1016/j.envres.2020.110505,2020,epidemiologie,neurodeveloppement,,Environmental research,Radiofrequency electromagnetic fields from mobile communication: Description of modeled dose in brain regions and the body in European children and adolescents.,https://pubmed.ncbi.nlm.nih.gov/33245886/,epidemiologie/neurodeveloppement/2020_33245886_radiofrequency-electromagnetic-fields-from-mobile.md
33433511,10.4103/ijdr.IJDR_634_18,2020,epidemiologie,neurodeveloppement,cancer,Indian journal of dental research : official publication of Indian Society for Dental Research,Occurrence of micronuclei in exfoliated buccal mucosal cells in mobile phone users: A case-control study.,https://pubmed.ncbi.nlm.nih.gov/33433511/,epidemiologie/neurodeveloppement/2020_33433511_occurrence-of-micronuclei-in-exfoliated-buccal-muc.md
30614739,10.1089/cyber.2018.0177,2019,epidemiologie,neurodeveloppement,neuro_comportement_cognition,"Cyberpsychology, behavior and social networking",Mobile Phone-Use Habits Among Adolescents: Predictors of Intensive Use.,https://pubmed.ncbi.nlm.nih.gov/30614739/,epidemiologie/neurodeveloppement/2019_30614739_mobile-phone-use-habits-among-adolescents-predicto.md
31298567,10.1089/chi.2018.0312,2019,epidemiologie,neurodeveloppement,neuro_comportement_cognition;eeg_sommeil,Childhood obesity (Print),Associations of Cell Phone Use and Screen Viewing with Overweight in Children.,https://pubmed.ncbi.nlm.nih.gov/31298567/,epidemiologie/neurodeveloppement/2019_31298567_associations-of-cell-phone-use-and-screen-viewing.md
31782175,10.1111/cch.12729,2019,epidemiologie,neurodeveloppement,,"Child: care, health and development",Reducing unintentional injuries in under fives: Development and testing of a mobile phone app.,https://pubmed.ncbi.nlm.nih.gov/31782175/,epidemiologie/neurodeveloppement/2019_31782175_reducing-unintentional-injuries-in-under-fives-dev.md
29704776,10.1016/j.envres.2018.04.018,2018,epidemiologie,neurodeveloppement,,Environmental research,Recall of mobile phone usage and laterality in young people: The multinational Mobi-Expo study.,https://pubmed.ncbi.nlm.nih.gov/29704776/,epidemiologie/neurodeveloppement/2018_29704776_recall-of-mobile-phone-usage-and-laterality-in-you.md
29902122,10.1080/10810730.2018.1483444,2018,epidemiologie,neurodeveloppement,neuro_comportement_cognition,Journal of health communication,Mobile Phone Messaging to Husbands to Improve Maternal and Child Health Behavior in India.,https://pubmed.ncbi.nlm.nih.gov/29902122/,epidemiologie/neurodeveloppement/2018_29902122_mobile-phone-messaging-to-husbands-to-improve-mate.md
30448205,10.1016/j.envres.2018.09.015,2018,epidemiologie,neurodeveloppement,dosimetrie_exposition;cancer;neuro_comportement_cognition,Environmental research,Real-world cell phone radiofrequency electromagnetic field exposures.,https://pubmed.ncbi.nlm.nih.gov/30448205/,epidemiologie/neurodeveloppement/2018_30448205_real-world-cell-phone-radiofrequency-electromagnet.md
28342194,10.1002/bem.22047,2017,epidemiologie,neurodeveloppement,,Bioelectromagnetics,Analysis of mobile phone use among young patients with brain tumors in Japan.,https://pubmed.ncbi.nlm.nih.gov/28342194/,epidemiologie/neurodeveloppement/2017_28342194_analysis-of-mobile-phone-use-among-young-patients.md
28428170,10.2196/jmir.5604,2017,epidemiologie,neurodeveloppement,neuro_comportement_cognition,Journal of medical Internet research,Who Uses Mobile Phone Health Apps and Does Use Matter? A Secondary Data Analytics Approach.,https://pubmed.ncbi.nlm.nih.gov/28428170/,epidemiologie/neurodeveloppement/2017_28428170_who-uses-mobile-phone-health-apps-and-does-use-mat.md
28577556,10.1186/s12940-017-0257-x,2017,epidemiologie,neurodeveloppement,eeg_sommeil,Environmental health : a global access science source,"Mobile phone use, school electromagnetic field levels and related symptoms: a cross-sectional survey among 2150 high school students in Izmir.",https://pubmed.ncbi.nlm.nih.gov/28577556/,epidemiologie/neurodeveloppement/2017_28577556_mobile-phone-use-school-electromagnetic-field-leve.md
28729097,10.1016/j.jogc.2016.12.037,2017,epidemiologie,neurodeveloppement,,Journal of obstetrics and gynaecology Canada : JOGC = Journal d'obstetrique et gynecologie du Canada : JOGC,Post-Caesarean Section Surgical Site Infection Surveillance Using an Online Database and Mobile Phone Technology.,https://pubmed.ncbi.nlm.nih.gov/28729097/,epidemiologie/neurodeveloppement/2017_28729097_post-caesarean-section-surgical-site-infection-sur.md
26956811,10.5137/1019-5149.JTN.5985-12.1,2016,epidemiologie,neurodeveloppement,cancer;reproduction,Turkish neurosurgery,Etiology of Pituitary Tumors: A Case Control Study.,https://pubmed.ncbi.nlm.nih.gov/26956811/,epidemiologie/neurodeveloppement/2016_26956811_etiology-of-pituitary-tumors-a-case-control-study.md
25937931,10.1186/s40201-015-0193-z,2015,epidemiologie,neurodeveloppement,reproduction;dosimetrie_exposition,Journal of environmental health science & engineering,Use of mobile phone during pregnancy and the risk of spontaneous abortion.,https://pubmed.ncbi.nlm.nih.gov/25937931/,epidemiologie/neurodeveloppement/2015_25937931_use-of-mobile-phone-during-pregnancy-and-the-risk.md
26015082,10.3402/gha.v8.27422,2015,epidemiologie,neurodeveloppement,neuro_comportement_cognition,Global health action,Feasibility of a large cohort study in sub-Saharan Africa assessed through a four-country study.,https://pubmed.ncbi.nlm.nih.gov/26015082/,epidemiologie/neurodeveloppement/2015_26015082_feasibility-of-a-large-cohort-study-in-sub-saharan.md
25115529,10.1016/j.jfma.2014.07.002,2014,epidemiologie,neurodeveloppement,eeg_sommeil,Journal of the Formosan Medical Association = Taiwan yi zhi,Mobile phone use and health symptoms in children.,https://pubmed.ncbi.nlm.nih.gov/25115529/,epidemiologie/neurodeveloppement/2014_25115529_mobile-phone-use-and-health-symptoms-in-children.md
25204836,10.1007/s10964-014-0176-x,2014,epidemiologie,neurodeveloppement,neuro_comportement_cognition;eeg_sommeil,Journal of youth and adolescence,"Adolescents' electronic media use at night, sleep disturbance, and depressive symptoms in the smartphone age.",https://pubmed.ncbi.nlm.nih.gov/25204836/,epidemiologie/neurodeveloppement/2014_25204836_adolescents-electronic-media-use-at-night-sleep-di.md
25273315,10.1186/1471-2458-14-1022,2014,epidemiologie,neurodeveloppement,neuro_comportement_cognition,BMC public health,Association between mobile phone use and inattention in 7102 Chinese adolescents: a population-based cross-sectional study.,https://pubmed.ncbi.nlm.nih.gov/25273315/,epidemiologie/neurodeveloppement/2014_25273315_association-between-mobile-phone-use-and-inattenti.md
25295243,10.3389/fpubh.2014.00124,2014,epidemiologie,neurodeveloppement,cancer,Frontiers in public health,The MOBI-Kids Study Protocol: Challenges in Assessing Childhood and Adolescent Exposure to Electromagnetic Fields from Wireless Telecommunication Technologies and Possible Association with Brain Tumor Risk.,https://pubmed.ncbi.nlm.nih.gov/25295243/,epidemiologie/neurodeveloppement/2014_25295243_the-mobi-kids-study-protocol-challenges-in-assessi.md
23574412,10.1111/ppe.12036,2013,epidemiologie,neurodeveloppement,,Paediatric and perinatal epidemiology,Cell phone exposures and hearing loss in children in the Danish National Birth Cohort.,https://pubmed.ncbi.nlm.nih.gov/23574412/,epidemiologie/neurodeveloppement/2013_23574412_cell-phone-exposures-and-hearing-loss-in-children.md
